74348;NULL;PERSONA;20180403;20200703;SOGAMOSO;G;4772; Comercio al por menor de todo tipo de calzado y articulos de cuero y sucedaneos del cuero en establecimientos especializados;COMERCIO DE CALZADO;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;6000000;0;NO AFILIADO;1;PEQUEÑA
74354;NULL;PERSONA;20180404;20200113;SOGAMOSO;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74356;NULL;PERSONA;20180404;20200113;SOGAMOSO;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;800000;0;NO AFILIADO;1;MICRO
74361;NULL;PERSONA;20180404;20200312;SOGAMOSO;I;5630; Expendio de bebidas alcoholicas para el consumo dentro del establecimiento;TIENDAS Y BARES;ALOJAMIENTO Y SERVICIOS DE COMIDA;2000000;0;NO AFILIADO;1;PEQUEÑA
74383;NULL;PERSONA;20180405;20200214;SOGAMOSO;G;4761; Comercio al por menor de libros  periodicos  materiales y articulos de papeleria y escritorio  en establecimientos especializados;PAPELERIAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1200000;0;NO AFILIADO;1;MICRO
74384;NULL;PERSONA;20180405;20200228;NOBSA;F;4321; Instalaciones electricas;ELECTRICISTAS;CONSTRUCCION;1500000;0;NO AFILIADO;1;PEQUEÑA
74398;NULL;PERSONA;20180406;20200129;SOGAMOSO;I;5611; Expendio a la mesa de comidas preparadas;RESTAURANTES;ALOJAMIENTO Y SERVICIOS DE COMIDA;1000000;0;NO AFILIADO;1;MICRO
74400;NULL;PERSONA;20180406;20200624;SOGAMOSO;G;4719; Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general)  bebidas y tabaco;MISCELANEAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;5000000;0;NO AFILIADO;1;PEQUEÑA
74404;NULL;PERSONA;20180406;20200601;SOGAMOSO;I;5630; Expendio de bebidas alcoholicas para el consumo dentro del establecimiento;TIENDAS Y BARES;ALOJAMIENTO Y SERVICIOS DE COMIDA;500000;0;NO AFILIADO;1;MICRO
74406;NULL;SAS;20180406;20200703;FIRAVITOBA;B;812; Extraccion de arcillas de uso industrial  caliza  caolin y bentonitas;EXTRACCION DE ARENAS, ARCILLA Y CAL;EXPLOTACION DE MINAS Y CANTERAS;10500000;0;NO AFILIADO;1;MICRO
74412;NULL;PERSONA;20180409;20200629;TIBASOSA;R;9311; Gestion de instalaciones deportivas;DEPORTE Y ESPARCIMIENTO;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREACION;1000000;0;NO AFILIADO;1;MICRO
74422;NULL;PERSONA;20180410;20200625;SOGAMOSO;J;6190; Otras actividades de telecomunicaciones;COMUNICACIÓN CELULAR Y TELEFONÍA;INFORMACION Y COMUNICACIONES;1200000;0;NO AFILIADO;1;PEQUEÑA
74430;NULL;PERSONA;20180410;20200203;SOGAMOSO;G;4774; Comercio al por menor de otros productos nuevos en establecimientos especializados;COMERCIO AL POR MAYOR / MENOR OTROS PRODUCTOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
74436;NULL;PERSONA;20180410;20200227;SOGAMOSO;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
74438;NULL;PERSONA;20180411;20200702;SOGAMOSO;G;4771; Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados;COMERCIO ROPA Y TEXTILES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
74440;NULL;PERSONA;20180411;20200625;SOGAMOSO;G;4751; Comercio al por menor de productos textiles en establecimientos especializados;COMERCIO ROPA Y TEXTILES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;8500000;0;NO AFILIADO;1;PEQUEÑA
74444;NULL;PERSONA;20180411;20200205;SOGAMOSO;I;5511; Alojamiento en hoteles;HOTELES Y OTROS TIPOS DE ALOJAMIENTO;ALOJAMIENTO Y SERVICIOS DE COMIDA;2800000;0;NO AFILIADO;1;PEQUEÑA
74454;NULL;SAS;20180411;20200127;SOGAMOSO;M;7020; Actividades de consultoria de gestion;ADMINISTRACION DE EMPRESAS / CONSULTORIAS;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;10000000;0;NO AFILIADO;1;PEQUEÑA
74456;NULL;SAS;20180411;20200701;TOPAGA;B;510; Extraccion de hulla (carbon de piedra);EXTRACCION DE CARBÓN;EXPLOTACION DE MINAS Y CANTERAS;17000000;0;NO AFILIADO;10;MICRO
74461;NULL;PERSONA;20180412;20200117;SOGAMOSO;I;5511; Alojamiento en hoteles;HOTELES Y OTROS TIPOS DE ALOJAMIENTO;ALOJAMIENTO Y SERVICIOS DE COMIDA;2000000;0;NO AFILIADO;1;PEQUEÑA
74463;NULL;PERSONA;20180412;20200317;SOGAMOSO;M;7110; Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica;ARQUITECTOS / INGENIEROS CIVILES;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;4000000;0;NO AFILIADO;1;PEQUEÑA
74464;NULL;PERSONA;20180412;20200605;SOGAMOSO;I;5611; Expendio a la mesa de comidas preparadas;RESTAURANTES;ALOJAMIENTO Y SERVICIOS DE COMIDA;1500000;0;NO AFILIADO;1;PEQUEÑA
74465;NULL;PERSONA;20180412;20200203;SOGAMOSO;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1500000;0;NO AFILIADO;1;MICRO
74467;NULL;PERSONA;20180412;20200212;MONGUI;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74477;NULL;PERSONA;20180413;20200627;SOGAMOSO;C;1104; Elaboracion de bebidas no alcoholicas  produccion de aguas minerales y otras aguas embotelladas;ELABORACION DE BEBIDAS ALCOHOLICAS Y NO ALCOHOLICAS;INDUSTRIAS Y MANUFACTURERAS;1600000;0;NO AFILIADO;1;MICRO
74479;NULL;SAS;20180413;20200701;SOGAMOSO;F;4220; Construccion de proyectos de servicio publico;OBRAS DE INGENIERIA CIVIL;CONSTRUCCION;115808645;0;NO AFILIADO;2;PEQUEÑA
74491;NULL;SAS;20180413;20200703;SOGAMOSO;M;7020; Actividades de consultoria de gestion;ADMINISTRACION DE EMPRESAS / CONSULTORIAS;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;3000000;0;NO AFILIADO;1;PEQUEÑA
74500;NULL;PERSONA;20180416;20200317;SOGAMOSO;R;9311; Gestion de instalaciones deportivas;DEPORTE Y ESPARCIMIENTO;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREACION;5000000;0;NO AFILIADO;1;PEQUEÑA
74504;NULL;SAS;20180416;20200226;SOGAMOSO;I;5611; Expendio a la mesa de comidas preparadas;RESTAURANTES;ALOJAMIENTO Y SERVICIOS DE COMIDA;10000000;0;NO AFILIADO;1;PEQUEÑA
74505;NULL;PERSONA;20180417;20200604;SOGAMOSO;C;1392; Confeccion de articulos con materiales textiles  excepto prendas de vestir;FABRICACION DE OTROS PROD. TEXTILES;INDUSTRIAS Y MANUFACTURERAS;1000000;0;NO AFILIADO;1;MICRO
74511;NULL;PERSONA;20180417;20200309;SOGAMOSO;G;4520; Mantenimiento y reparacion de vehiculos automotores;MANTENIMIENTO Y REPARACION DE VEHICULOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;6000000;0;NO AFILIADO;1;PEQUEÑA
74518;NULL;PERSONA;20180417;20200225;TIBASOSA;I;5613; Expendio de comidas preparadas en cafeterias;CAFETERIAS;ALOJAMIENTO Y SERVICIOS DE COMIDA;1000000;0;NO AFILIADO;1;MICRO
74520;NULL;PERSONA;20180417;20200703;TIBASOSA;I;5613; Expendio de comidas preparadas en cafeterias;CAFETERIAS;ALOJAMIENTO Y SERVICIOS DE COMIDA;900000;0;NO AFILIADO;1;MICRO
74524;NULL;SAS;20180417;20200120;TOPAGA;B;510; Extraccion de hulla (carbon de piedra);EXTRACCION DE CARBÓN;EXPLOTACION DE MINAS Y CANTERAS;3000000;0;NO AFILIADO;1;MICRO
74525;NULL;SAS;20180417;20200703;SOGAMOSO;F;4111; Construccion de edificios residenciales;CONSTRUCCION DE EDIFICIOS;CONSTRUCCION;10000000;0;NO AFILIADO;9;PEQUEÑA
74546;NULL;PERSONA;20180418;20200221;TOTA;I;5514; Alojamiento rural;HOTELES Y OTROS TIPOS DE ALOJAMIENTO;ALOJAMIENTO Y SERVICIOS DE COMIDA;2000000;0;NO AFILIADO;1;PEQUEÑA
74550;NULL;PERSONA;20180418;20200131;SOGAMOSO;G;4771; Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados;COMERCIO ROPA Y TEXTILES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;7000000;0;NO AFILIADO;1;PEQUEÑA
74561;NULL;SAS;20180419;20200630;SOGAMOSO;B;510; Extraccion de hulla (carbon de piedra);EXTRACCION DE CARBÓN;EXPLOTACION DE MINAS Y CANTERAS;4000000;0;NO AFILIADO;1;MICRO
74562;NULL;SAS;20180419;20200703;SOGAMOSO;C;3313; Mantenimiento y reparacion especializado de equipo electronico y optico;MANTENIMIENTO ELECTRONICO / ELECTRICO;INDUSTRIAS Y MANUFACTURERAS;8623000;0;NO AFILIADO;1;PEQUEÑA
74576;NULL;PERSONA;20180420;20200317;NOBSA;C;1081; Elaboracion de productos de panaderia;PANADERIAS;INDUSTRIAS Y MANUFACTURERAS;2000000;0;NO AFILIADO;1;MICRO
74580;NULL;PERSONA;20180420;20200306;AQUITANIA;I;5519; Otros tipos de alojamiento para visitantes;HOTELES Y OTROS TIPOS DE ALOJAMIENTO;ALOJAMIENTO Y SERVICIOS DE COMIDA;1000000;0;NO AFILIADO;1;MICRO
74583;NULL;PERSONA;20180420;20200703;SOGAMOSO;H;5310; Actividades postales nacionales;CORREO Y MENSAJERIA;TRANSPORTE, ALMACENAMIENTO Y MENSAJERIA;1500000;0;NO AFILIADO;1;PEQUEÑA
74602;NULL;PERSONA;20180423;20200611;MONGUI;C;1081; Elaboracion de productos de panaderia;PANADERIAS;INDUSTRIAS Y MANUFACTURERAS;2000000;0;NO AFILIADO;1;MICRO
74606;NULL;PERSONA;20180423;20200702;SOGAMOSO;N;8020; Actividades de servicios de sistemas de seguridad;VIGILANCIA PRIVADA;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;1000000;0;NO AFILIADO;1;MICRO
74608;NULL;PERSONA;20180424;20200629;SOGAMOSO;G;4520; Mantenimiento y reparacion de vehiculos automotores;MANTENIMIENTO Y REPARACION DE VEHICULOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;2;PEQUEÑA
74610;NULL;PERSONA;20180424;20200213;AQUITANIA;I;5611; Expendio a la mesa de comidas preparadas;RESTAURANTES;ALOJAMIENTO Y SERVICIOS DE COMIDA;3000000;0;NO AFILIADO;1;PEQUEÑA
74614;NULL;PERSONA;20180424;20200630;SOGAMOSO;G;4759; Comercio al por menor de otros articulos domesticos en establecimientos especializados;COMERCIO MUEBLES Y ELECTRODOMESTICOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74618;NULL;PERSONA;20180424;20200602;SOGAMOSO;J;6120; Actividades de telecomunicaciones inalambricas;COMUNICACIÓN CELULAR Y TELEFONÍA;INFORMACION Y COMUNICACIONES;1500000;0;NO AFILIADO;1;PEQUEÑA
74638;NULL;PERSONA;20180425;20200227;SOGAMOSO;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74640;NULL;PERSONA;20180425;20200603;SOGAMOSO;G;4771; Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados;COMERCIO ROPA Y TEXTILES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
74641;NULL;PERSONA;20180426;20200630;SOGAMOSO;G;4724; Comercio al por menor de bebidas y productos del tabaco  en establecimientos especializados;TIENDAS Y BARES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2500000;0;NO AFILIADO;1;PEQUEÑA
74649;NULL;PERSONA;20180426;20200703;SOGAMOSO;G;4719; Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general)  bebidas y tabaco;MISCELANEAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74651;NULL;PERSONA;20180426;20200624;SOGAMOSO;G;4719; Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general)  bebidas y tabaco;MISCELANEAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1500000;0;NO AFILIADO;1;MICRO
74673;NULL;SAS;20180427;20200626;SOGAMOSO;A;150; Explotacion mixta (agricola y pecuaria);AGROPECUARIA;AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE SERVICIOS CONEXAS;126739851;0;NO AFILIADO;1;MICRO
74675;NULL;SAS;20180427;20200305;SOGAMOSO;E;3830; Recuperacion de materiales;CHATARRERIA;DISTRIBUCION DE AGUA, TRATAMIENTO DE RESIDUOS Y AGUAS RESIDUALES;2000000;0;NO AFILIADO;1;PEQUEÑA
74681;NULL;PERSONA;20180430;20200128;SOGAMOSO;M;7420; Actividades de fotografia;FOTOGRAFÍA;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;1000000;0;NO AFILIADO;1;MICRO
74689;NULL;PERSONA;20180430;20200702;SOGAMOSO;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74712;NULL;SAS;20180502;20200629;SOGAMOSO;J;6201; Actividades de desarrollo de sistemas informaticos (planificacion  analisis  diseño  programacion  pruebas);ACTIVIDADES INGENIERIA DE SISTEMAS;INFORMACION Y COMUNICACIONES;48103752;0;NO AFILIADO;4;PEQUEÑA
74715;NULL;PERSONA;20180502;20200211;TIBASOSA;G;4721; Comercio al por menor de productos agricolas para el consumo en establecimientos especializados;SUPERMERCADOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74719;NULL;PERSONA;20180502;20200219;SOGAMOSO;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;10000000;0;NO AFILIADO;1;PEQUEÑA
74724;NULL;PERSONA;20180502;20200601;SOGAMOSO;Q;8692; Actividades de apoyo terapeutico;TERAPEUTAS;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL;5000000;0;NO AFILIADO;1;PEQUEÑA
74733;NULL;PERSONA;20180503;20200113;SOGAMOSO;A;141; Cria de ganado bovino y bufalino;PECUARIO;AGRICULTURA, GANADERÍA, CAZA Y ACTIVIDADES DE SERVICIOS CONEXAS;10000000;0;NO AFILIADO;1;MICRO
74740;NULL;PERSONA;20180503;20200127;SOGAMOSO;R;9329; Otras actividades recreativas y de esparcimiento n.c.p.;DEPORTE Y ESPARCIMIENTO;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREACION;1300000;0;NO AFILIADO;1;PEQUEÑA
74746;NULL;PERSONA;20180503;20200703;SOGAMOSO;I;5619; Otros tipos de expendio de comidas preparadas n.c.p.;COMIDAS RÁPIDAS;ALOJAMIENTO Y SERVICIOS DE COMIDA;1000000;0;NO AFILIADO;1;MICRO
74759;NULL;PERSONA;20180504;20200303;TIBASOSA;I;5611; Expendio a la mesa de comidas preparadas;RESTAURANTES;ALOJAMIENTO Y SERVICIOS DE COMIDA;2300000;0;NO AFILIADO;1;PEQUEÑA
74766;NULL;SAS;20180507;20200703;AQUITANIA;F;4290; Construccion de otras obras de ingenieria civil;OBRAS DE INGENIERIA CIVIL;CONSTRUCCION;257695345;0;NO AFILIADO;8;PEQUEÑA
74768;NULL;PERSONA;20180507;20200601;SOGAMOSO;N;7729; Alquiler y arrendamiento de otros efectos personales y enseres domesticos n.c.p.;OTROS TIPOS DE ARRENDAMIENTO;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;1000000;0;NO AFILIADO;1;MICRO
74772;NULL;PERSONA;20180507;20200609;SOGAMOSO;S;9602; Peluqueria y otros tratamientos de belleza;PELUQUERIAS / SALAS DE BELLEZA / SPA;OTRAS ACTIVIDADES DE SERVICIO;1000000;0;NO AFILIADO;1;MICRO
74785;NULL;PERSONA;20180507;20200703;SOGAMOSO;C;1081; Elaboracion de productos de panaderia;PANADERIAS;INDUSTRIAS Y MANUFACTURERAS;1000000;0;NO AFILIADO;1;MICRO
74794;NULL;PERSONA;20180507;20200703;SOGAMOSO;C;1089; Elaboracion de otros productos alimenticios n.c.p.;ELABORACION DE OTROS PROD. ALIMENTICIOS;INDUSTRIAS Y MANUFACTURERAS;5010000;0;NO AFILIADO;1;MICRO
74796;NULL;PERSONA;20180508;20200213;NOBSA;R;9311; Gestion de instalaciones deportivas;DEPORTE Y ESPARCIMIENTO;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREACION;1000000;0;NO AFILIADO;1;MICRO
74798;NULL;PERSONA;20180508;20200124;SOGAMOSO;R;9319; Otras actividades deportivas;DEPORTE Y ESPARCIMIENTO;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREACION;2000000;0;NO AFILIADO;1;PEQUEÑA
74815;NULL;PERSONA;20180508;20200221;TIBASOSA;G;4721; Comercio al por menor de productos agricolas para el consumo en establecimientos especializados;SUPERMERCADOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
74821;NULL;SAS;20180509;20200306;SOGAMOSO;G;4762; Comercio al por menor de articulos deportivos  en establecimientos especializados;ARTICULOS DEPORTIVOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74826;NULL;PERSONA;20180509;20200309;SOGAMOSO;M;7310; Publicidad;LITOGRAFIAS;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;1000000;0;NO AFILIADO;1;MICRO
74832;NULL;PERSONA;20180510;20200117;SOGAMOSO;S;9602; Peluqueria y otros tratamientos de belleza;PELUQUERIAS / SALAS DE BELLEZA / SPA;OTRAS ACTIVIDADES DE SERVICIO;600000;0;NO AFILIADO;1;MICRO
74836;NULL;PERSONA;20180510;20200608;SOGAMOSO;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74839;NULL;PERSONA;20180511;20200703;SOGAMOSO;G;4541; Comercio de motocicletas y de sus partes  piezas y accesorios;COMERCIO DE MOTOCICLETAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1500000;0;NO AFILIADO;1;MICRO
74843;NULL;PERSONA;20180511;20200630;SOGAMOSO;G;4772; Comercio al por menor de todo tipo de calzado y articulos de cuero y sucedaneos del cuero en establecimientos especializados;COMERCIO DE CALZADO;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
74851;NULL;PERSONA;20180511;20200629;SOGAMOSO;R;9319; Otras actividades deportivas;DEPORTE Y ESPARCIMIENTO;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREACION;2000000;0;NO AFILIADO;1;PEQUEÑA
74866;NULL;PERSONA;20180515;20200616;SOGAMOSO;I;5611; Expendio a la mesa de comidas preparadas;RESTAURANTES;ALOJAMIENTO Y SERVICIOS DE COMIDA;5000000;0;NO AFILIADO;1;PEQUEÑA
74876;NULL;PERSONA;20180516;20200703;SOGAMOSO;N;8299; Otras actividades de servicio de apoyo a las empresas n.c.p.;MANO DE OBRA CALIFICADA / NO CALIFICADA;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;1000000;0;NO AFILIADO;1;MICRO
74887;NULL;PERSONA;20180517;20200629;SOGAMOSO;G;4771; Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados;COMERCIO ROPA Y TEXTILES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;2000000;0;NO AFILIADO;1;PEQUEÑA
74891;NULL;PERSONA;20180517;20200703;SOGAMOSO;C;1410; Confeccion de prendas de vestir  excepto prendas de piel;PREPARACIÓN HILATURA, TEJEDURÍA Y ACABADO DE PROD. TEXTILES;INDUSTRIAS Y MANUFACTURERAS;1500000;0;NO AFILIADO;1;MICRO
74900;NULL;PERSONA;20180518;20200317;PESCA;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74912;NULL;PERSONA;20180521;20200608;SOGAMOSO;S;9602; Peluqueria y otros tratamientos de belleza;PELUQUERIAS / SALAS DE BELLEZA / SPA;OTRAS ACTIVIDADES DE SERVICIO;1000000;0;NO AFILIADO;1;MICRO
74945;NULL;PERSONA;20180523;20200220;SOGAMOSO;C;1081; Elaboracion de productos de panaderia;PANADERIAS;INDUSTRIAS Y MANUFACTURERAS;2000000;0;NO AFILIADO;1;MICRO
74949;NULL;PERSONA;20180523;20200701;SOGAMOSO;M;7020; Actividades de consultoria de gestion;ADMINISTRACION DE EMPRESAS / CONSULTORIAS;ACTIVIDAES PROFESIONALES, CIENTIFICAS Y TECNICAS;2000000;0;NO AFILIADO;1;PEQUEÑA
74953;NULL;PERSONA;20180523;20200630;TIBASOSA;I;5519; Otros tipos de alojamiento para visitantes;HOTELES Y OTROS TIPOS DE ALOJAMIENTO;ALOJAMIENTO Y SERVICIOS DE COMIDA;1500000;0;NO AFILIADO;1;PEQUEÑA
74963;NULL;PERSONA;20180524;20200626;SOGAMOSO;G;4711; Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas o tabaco;TIENDAS Y VIVERES;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74967;NULL;PERSONA;20180524;20200623;SOGAMOSO;P;8511; Educacion de la primera infancia;EDUCACION;EDUCACION;2000000;0;NO AFILIADO;1;PEQUEÑA
74973;NULL;SAS;20180525;20200702;SOGAMOSO;B;510; Extraccion de hulla (carbon de piedra);EXTRACCION DE CARBÓN;EXPLOTACION DE MINAS Y CANTERAS;10000000;0;NO AFILIADO;1;MICRO
74975;NULL;PERSONA;20180525;20200617;SOGAMOSO;G;4799; Otros tipos de comercio al por menor no realizado en establecimientos  puestos de venta o mercados;COMERCIO AL POR MAYOR / MENOR OTROS PRODUCTOS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;1000000;0;NO AFILIADO;1;MICRO
74976;NULL;PERSONA;20180525;20200610;SOGAMOSO;C;2511; Fabricacion de productos metalicos para uso estructural;FABRICACION DE PRODUCTOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;INDUSTRIAS Y MANUFACTURERAS;2000000;0;NO AFILIADO;1;MICRO
74978;NULL;PERSONA;20180525;20200313;SOGAMOSO;C;1104; Elaboracion de bebidas no alcoholicas  produccion de aguas minerales y otras aguas embotelladas;ELABORACION DE BEBIDAS ALCOHOLICAS Y NO ALCOHOLICAS;INDUSTRIAS Y MANUFACTURERAS;1550000;0;NO AFILIADO;1;MICRO
74982;NULL;SAS;20180528;20200313;NOBSA;N;8129; Otras actividades de limpieza de edificios e instalaciones industriales;MANO DE OBRA CALIFICADA / NO CALIFICADA;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;10000000;0;NO AFILIADO;1;PEQUEÑA
75011;NULL;PERSONA;20180530;20200311;SOGAMOSO;H;4923; Transporte de carga por carretera;TRANSPORTE DE CARGA;TRANSPORTE, ALMACENAMIENTO Y MENSAJERIA;5000000;0;NO AFILIADO;1;PEQUEÑA
75017;NULL;PERSONA;20180530;20200629;SOGAMOSO;G;4719; Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (viveres en general)  bebidas y tabaco;MISCELANEAS;COMERCIO AL POR MAYOR Y AL POR MENOR/REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS;4000000;0;NO AFILIADO;1;PEQUEÑA
